126386,49,Webster University at Camp Bullis,"Building 6107, Camp Bullis Rd.",Camp Bullis,TX,"""78257"""
126386,50,Webster University at Camp LeJeune,PSC Box 100,Camp LeJeune,NC,"""28547-0026"""
126386,51,Webster University at Castle Rock Chamber Cohort,420 Jerry Street,Castle Rock,CO,"""80104"""
126386,52,Webster University at Joint Base Charleston,"101 W. Hill Blvd., Bldg 221",Charleston AFB,SC,"""29404"""
126386,53,Webster University at Fort Jackson,PO Box 10328,Columbia,SC,"""29207"""
126386,54,Webster University at Edwards Air Force Base,"95 MSS/DPEE, 140 METHUSA Ave.",Edwards AFB,CA,"""93524-1400"""
126386,55,Webster University at Los Angeles Air Force Base,"Los Angeles AFB, FSS/FSD, 483 N. Aviation Blvd., Building 27",El Segundo,CA,"""90245"""
126386,56,Webster University at Elgin Metropolitan,"1750 N. Randall Rd., Suite 230",Elgin,IL,"""60123"""
126386,57,Webster University at Fairchild Air Force Base,"92 MSS/FSDE, 6 West Castle St.",Fairchild AFB,WA,"""99011-9406"""
126386,58,Webster University at Fort Bragg,PO Box 71728,Fort Bragg,NC,"""28307"""
126386,59,Webster University at Fort Gordon,"Educ Div, 741 Barnes; Bld. 21606",Fort Gordon,GA,"""30905"""
126386,60,Webster University at Fort Leavenworth,PO Box 3134,Fort Leavenworth,KS,"""66027"""
126386,61,Webster University at Fort Leonard Wood,"268 Constitution St., Suite 11",Fort Leonard Wood,MO,"""65473-8934"""
126386,62,Webster University at Fort Smith Metropolitan,"801 Carnall Avenue, Suite 200",Fort Smith,AR,"""72901"""
126386,63,Webster University at Fort Belvoir,"Room 143, Barden Education Center, 9625 Belvoir Road",Fort Belvoir,VA,"""22060"""
126386,64,Webster University at Fort Bliss,"Webster University, PO Box 6077",Fort Bliss,TX,"""79906-6077"""
126386,65,Webster University at Joint Base San Antonio - Ft. Sam Houston,"2408 N. New Braunfels Ave., Suite 30",Fort Sam Houston,TX,"""78234-5030"""
126386,66,Webster University at Fort Sill,"Harry S Truman Army Education Center, 3281 NWW Koehler Loop",Fort Sill,OK,"""73503-1899"""
126386,67,Webster University at Great Lakes Naval Station,"Navy College Office, Building 617, Room 201, 2221 MacDonough",Great Lakes,IL,"""60088"""
126386,68,Webster University at Hill Air Force Base,"75 FSS/FSDE, 7290 We",Hill AFB,UT,"""84056-5003"""
126386,69,Webster University at Hunter Army Airfield,PO Box 42029,Hunter AAF,GA,"""31409-0029"""
126386,70,Webster University at Little Rock Air Force Base,PO Box 1280,Jacksonville,AR,"""72078"""
126386,71,Webster University at Naval Air Station Jacksonville,"Navy Campus Education Center, Building 110, Box 13",Jacksonville,FL,"""32212-5000"""
126386,72,Webster University at Joint Base San Antonio - Lackland,"37 MSS/DPE, Building 5725, Room 156, 1550 Wurtsmith St.",Lackland AFB,TX,"""78236-5251"""
126386,73,Webster University at Luke Air Force Base,PO Box 726,Litchfield Park,AZ,"""85340"""
126386,74,Webster University at Louisville Metropolitan,"1031 Zorn Avenue, Suite 200",Louisville,KY,"""40207"""
126386,75,Webster University at Westport Plaza,"11885 Lackland Rd., Suite 600",Maryland Heights,MO,"""63146"""
126386,76,Webster University at McConnell Air Force Base,"22 FSS/FSDE, 53474 Lawrence Ct.",McConnell AFB,KS,"""67221"""
126386,77,Webster University at Moody Air Force Base,"23 FSS/FSDE, 3010 Robinson Rd.",Moody Air Force Base,GA,"""31699-1518"""
126386,78,Webster University at PEOSTRI/Stricom,12350 Research Parkway,Orlando,FL,"""32826"""
126386,79,Webster University at Patrick Air Force Base,"Building 998, 1020 Central Ave., Suite C-15",Patrick AFB,FL,"""32925-2901"""
126386,80,Webster University at Peterson Air Force Base,"201 W. Stewart Drive, Ste. 106, Force Development Center",Peterson Air Force Base,CO,"""80914-1450"""
126386,82,Webster University at Radcliffe,2000 Challenger Way,Radcliffe,KY,"""40160"""
126386,83,Webster University at Marymount/Webster Program,30800 Palos Verdes Drive East,Rancho Palos Verdes,CA,"""90274-6299"""
126386,84,Webster University at Joint Base San Antonio - Randolph,"Education Services Center, Building 208, 301 B Street West",Randolph AFB,TX,"""78150"""
126386,85,Webster University at Scott Air Force Base,"375 FSS/FSDE, 404 W. Martin St., Room 78",Scott AFB,IL,"""62225"""
126386,86,Webster University at Shaw Air Force Base,398 Shaw Drive; Room 108,Shaw AFB,SC,"""29152"""
126386,87,Webster University at BJC,"8300 Eager Rd., Suite 200A",St. Louis,MO,"""63144"""
126386,88,Webster University at Tampa Bay Metropolitan,"11201 Corporate Circle North, Suite 140",St. Petersburg,FL,"""33716"""
126386,89,Webster University at Tinker Air Force Base,72 FSS/DPEE,Tinker AFB,OK,"""73145"""
126386,90,Webster University at Bureau of Medicine and Surgery,"Bureau of Medicine and Surgery, 2300 E. Street NW",Washington,DC,"""20372-5300"""
126386,91,Webster University at Joint Base Ancostia-Bolling,"112 Brookley Ave., Bldg. 11",Washington,DC,"""20032-8171"""
126386,92,Webster University at Whiteman Air Force Base,PO Box 6099,Whiteman AFB,MO,"""65305-6099"""
126386,93,Webster University at Fort Stewart,"Fort Stewart Army Education Center, 100 Knowledge Drive",Fort Stewart,GA,"""31314-5066"""
126386,94,Webster University at MCAS New River,"Building AS 213, Bancroft Drive, Room 115",MCAS New River,NC,"""28540"""
126386,95,Webster University at Colorado National Guard,9250 East Costilla Avenue,Greenwood Village,CO,"""80112"""
126386,96,Webster University at Lakeland Metropolitan,"101 West Main Street City Center,  Suite 150",Lakeland,FL,"""33815"""
126386,96,Webster University at Lakeland Metropolitan,"101 West Main Street City Center,  Suite 150",Lakeland,FL,"""33815"""
126386,97,Webster University at Columbia Metropolitan,100 Gateway Corporate Blvd,Columbia,SC,"""29203"""
126386,98,Webster University at Charleston Metropolitan,4105 Faber Place Drive,North Charlestown,SC,"""29405"""
126386,99,Webster University at Rose Medical Center,4567 East 9th Avenue,Denver,CO,"""80220"""
126395,2,Wentworth Military Academy and Junior College at Cameron,1022 S. Chestnut Street,Cameron,MO,"""64429"""
126395,3,Wentworth Military Academy and Junior College at Hermitage,302 E. Polk Street,Hermitage,MO,"""65668"""
126395,4,Wentworth Military Academy and Junior College at Lamar,4th and Maple,Lamar,MO,"""64759"""
126401,2,Westminster College at Mesa Center for Higher Education,245 West 2nd Street,Mesa,AZ,"""85201"""
126429,0,William Woods University at Best Western Stair Inn,3120 South Limit Ave.,Sedalia,MO,"""65301"""
126429,0,William Woods University at Clark County High School,608 East Main,Kahoka,MO,"""63445"""
126429,1,William Woods University at Joplin R-VIII School District,610 West F Street,Joplin,MO,"""64802"""
126429,1,William Woods University at Sedalia Ramada Inn,3501 W. Broadway,Sedalia,MO,"""65301"""
126429,2,William Woods University at Columbia Campus,3100 Falling Leaf Court,Columbia,MO,"""65201"""
126429,2,William Woods University at Employers Advantage,1230 East 7th Street,Joplin,MO,"""64801"""
126429,2,William Woods University at Smith Cotton High School,213 East Broadway,Sedalia,MO,"""65301"""
126429,3,William Woods University at Jefferson City Satellite,3504 West Truman Blvd.,Jefferson City,MO,"""65109"""
126429,3,William Woods University at McAuley Catholic High School,930 Pearl,Joplin,MO,"""64801"""
126429,3,William Woods University at Senath-Hornersville High School,800 S. State,Senath,MO,"""63876"""
126429,4,William Woods University at Albany R-III School District,101 W. Jefferson,Albany,MO,"""64402-1237"""
126429,4,William Woods University at Seneca R-VII School District,914 Frisco Street,Seneca,MO,"""64865-0469"""
126429,4,William Woods University at St. John's Brady Rehab Center,2727 McClelland Blvd.,Joplin,MO,"""64804"""
126429,5,William Woods University at MacDonald Co R-I Schools,100 Mustang Drive,Anderson,MO,"""64831-9999"""
126429,5,William Woods University at Shelbina R-IV School District,4152 Hwy 36 West,Shelbina,MO,"""63468-4005"""
126429,5,William Woods University at Thomas Jefferson Independent Day School,3401 E. Newman Rd.,Joplin,MO,"""64801"""
126429,6,William Woods University at Ash Grove School District,100 Maple Lane,Ash Grove,MO,"""65604-9113"""
126429,6,William Woods University at First Christian Church,1006 North Main,Sikeston,MO,"""63801"""
126429,6,William Woods University at School of the Osage,646 Highway 42,Kaiser,MO,"""65047-0198"""
126429,7,William Woods University at Aurora R-VIII Schools,409 W Locust St,Aurora,MO,"""65605-1422"""
126429,7,William Woods University at Sikeston Chamber of Commerce,One Industrial Dr.,Sikeston,MO,"""63801"""
126429,8,William Woods University at Ava High School,507 NE 3rd St.,Ava,MO,"""65608-0338"""
126429,8,William Woods University at Kearney Junior High,2215 S. Campus St.,Kearney,MO,"""64060-8799"""
126429,8,William Woods University at Three Rivers Community College - Sikeston,103 Kathleen,Sikeston,MO,"""63801"""
126429,9,William Woods University at Bakersfield R-IV Elementary,1201 O Hwy,Bakersfield,MO,"""65609"""
126429,9,William Woods University at Willard R-II School District,2625 N. Farm Road,Springfield,MO,"""65802"""
126429,10,William Woods University at Belton 124 School District,107 W. Pirate Parkway,Belton,MO,"""64012"""
126429,10,William Woods University at Immaculate Conception,3555 S. Fremont Ave.,Springfield,MO,"""65804"""
126429,10,William Woods University at N. Kansas City School District,2000 NE 46th,Kansas City,MO,"""64116"""
126429,11,William Woods University at ACE Collegium Campus,3500 E. Meyer Blvd.,Kansas City,MO,"""64132"""
126429,11,William Woods University at Scott County R-IV Schools,4035 State Hwy 77,Benton,MO,"""63736"""
126429,11,William Woods University at St. Charles R-VI School District,1025 Country Club Road,St. Charles,MO,"""63303-3346"""
126429,12,William Woods University at Paseo Academy,4747 Flora,Kansas City,MO,"""64110"""
126429,12,William Woods University at South Harrison High School,3400 Bulldog Ave.,Bethany,MO,"""64424"""
126429,12,William Woods University at St. James R-1 School District,122 E. Scioto St.,St. James,MO,"""65559-1717"""
126429,13,William Woods University at Blue Springs High School,2000 NW Ashton Dr.,Blue Springs,MO,"""64015"""
126429,13,William Woods University at Rockhurst,9301 State Line Road,Kansas City,MO,"""64114"""
126429,13,William Woods University at Ruth Hutson Learning Center,803 S. 13th Street,St. Joseph,MO,"""64501"""
126429,14,William Woods University at Blue Springs School District,4001 SW Christiansen Dr,Blue Springs,MO,"""64015"""
126429,14,William Woods University at Enright Center,2812 St. Joseph Ave.,St. Joseph,MO,"""64501"""
126429,14,William Woods University at Winnetonka High School,5815 NE 48th St.,Kansas City,MO,"""64119"""
126429,15,William Woods University at Bowling Green R-I School,700 W Adams,Bowling Green,MO,"""63334"""
126429,15,William Woods University at First United Methodist Church,300 College Ave,Kennett,MO,"""63857"""
126429,15,William Woods University at Lindbergh Community Center,802 Monroe,St. Joseph,MO,"""64507"""
126429,16,William Woods University at Branson Community Center,201 Compton Drive,Branson,MO,"""65616"""
126429,16,William Woods University at Kennett Career & Technical Center,1400 W. Washington,Kennett,MO,"""63857"""
126429,16,William Woods University at St. Joseph School District,925 Felix,St. Joseph,MO,"""64501-2706"""
126429,17,William Woods University at Branson,3027 West 76 Country Blvd,Branson,MO,"""65616"""
126429,17,William Woods University at Normandy School District,7837 Natural Bridge Road,St. Louis,MO,"""63121"""
126429,17,William Woods University at Three Rivers Community College - Kennett,901 S. Bypass Hwy 412,Kennett,MO,"""63857"""
126429,18,William Woods University at Brookfield Area Career Center,122 Pershing Road,Brookfield,MO,"""64628"""
126429,18,William Woods University at Kirksville College of Osteopathy,800 W. Jefferson St.,Kirksville,MO,"""63501"""
126429,18,William Woods University at Lindbergh High School,4900 S. Lindbergh,St. Louis,MO,"""63126-3235"""
126429,19,William Woods University at Brunswick R-II School District,1008 County Road,Brunswick,MO,"""65236-1445"""
126429,19,William Woods University at Kirksville Sr. High,1300 S. College Grove,Kirksville,MO,"""63501"""
126429,19,William Woods University at South Pemiscot County R-V,611 Beasley Rd.,Steele,MO,"""63877-1726"""
126429,20,William Woods University at Butler High School,420 S. Fulton St.,Butler,MO,"""64730"""
126429,20,William Woods University at Oregon/Howell R-III,P.O. Box 398 School,Koshkonong,MO,"""65692-0398"""
126429,20,William Woods University at Stockton High School,906 South St.,Stockton,MO,"""65785"""
126429,21,William Woods University at Cabool R-IV,"PO Box 613, 1025 Rogers Street",Cabool,MO,"""65689-0613"""
126429,21,William Woods University at Lake Ozark Crossing Suite,121 Crossing West Drive,Lake Ozark,MO,"""65049"""
126429,21,William Woods University at Sullivan Baymont Inn,275 N. Service Road,Sullivan,MO,"""63080"""
126429,22,William Woods University at Kingston K14,10047 Diamond Rd.,Cadet,MO,"""63630-9581"""
126429,22,William Woods University at Sullivan Community Center,830 W. Main Street,Sullivan,MO,"""63080"""
126429,23,William Woods University at Lamar R-1 School District,202 W. 7th St.,Lamar,MO,"""64759-1285"""
126429,23,William Woods University at Sullivan School District,138 Taylor St.,Sullivan,MO,"""63080-1936"""
126429,23,William Woods University at Valley R-VI,1 Viking Drive,Caledonia,MO,"""63631-9535"""
126429,24,William Woods University at Lawson High School,"600 Bob Gill Dr., PO Box 157",Lawson,MO,"""64062"""
126429,24,William Woods University at Moniteau County R-I,211 S. Owen Street,California,MO,"""65018"""
126429,24,William Woods University at Summersville R-II,400 Rogers St.,Summersville,MO,"""65571"""
126429,25,William Woods University at Hawthorn Elementary School,88 Lakers Dr.,Camdenton,MO,"""65020"""
126429,25,William Woods University at Lebanon,757 Brice,Lebanon,MO,"""65536"""
126429,25,William Woods University at Tarkio R-I School District,312 S. Eleventh Street,Tarkio,MO,"""64491-1664"""
126429,26,William Woods University at Lake Career and Technical Center,119 Service Rd.,Camdenton,MO,"""65020"""
126429,26,William Woods University at Legacy Park Community Center,901 NE Blue Stern Dr,Lee's Summit,MO,"""64086"""
126429,26,William Woods University at Thayer R - II School District,401 E. Walnut St.,Thayer,MO,"""65791-1242"""
126429,27,William Woods University at Camdenton R-III School District,21 Township Road,Camdenton,MO,"""65020"""
126429,27,William Woods University at Grand River Technical School,1200 Fair Street,Trenton,MO,"""64683"""
126429,27,William Woods University at Woodland Elementary School,12709 South Smart Rd.,Lee's Summit,MO,"""64086"""
126429,28,William Woods University at Cameron Community Fair Building,915 Ashland Drive,Cameron,MO,"""64429"""
126429,28,William Woods University at Lexington R-V,103 S. 13th Street,Lexington,MO,"""64067-1402"""
126429,28,William Woods University at Trenton Middle School,1417 Oklahoma Ave.,Trenton,MO,"""64683"""
126429,29,William Woods University at Cameron Middle School,915 S. Park,Cameron,MO,"""64429"""
126429,29,William Woods University at Liberty 53 School District,200 Bluejay Drive,Liberty,MO,"""64068"""
126429,29,William Woods University at Troy R-III,1190 Old Cap-US-Gris,Troy,MO,"""63379"""
126429,30,William Woods University at Cameron R-I School District,1022 Chestnut,Cameron,MO,"""64429"""
126429,30,William Woods University at Liberty High School,650 Conistor,Liberty,MO,"""64068"""
126429,30,William Woods University at Lincoln County Health Department,#5 Health Department Dr.,Troy,MO,"""63379"""
126429,31,William Woods University at Canton R-V,200 S. Fourth St.,Canton,MO,"""63435"""
126429,31,William Woods University at Osage County R-II School District,1212 East Main Street,Linn,MO,"""65051-9706"""
126429,31,William Woods University at Union R-XI School District,1320 Independence Drive,Union,MO,"""63084-2403"""
126429,32,William Woods University at Lockwood R-1,400 West 4th Street,Lockwood,MO,"""65682-9675"""
126429,32,William Woods University at Putnam County R-1 School DIstrict,803 South 20th,Unionville,MO,"""63565"""
126429,32,William Woods University at St. Francis Medical Center,211 St. Francis Dr.,Cape Girardeau,MO,"""63703"""
126429,33,William Woods University at Louisiana High School,3321 W. Georgia St.,Louisiana,MO,"""63353-2751"""
126429,33,William Woods University at National Guard Armory,2526 Independence Street,Cape Girardeau,MO,"""63703"""
126429,33,William Woods University at Putnam County High School,802 South 18th,Unionville,MO,"""63565-1482"""
126429,34,William Woods University at Carl Junction R-I School District,1 Bulldog Lane,Carl Junction,MO,"""67834-0004"""
126429,34,William Woods University at Malden R-II Schools,407 County Road,Malden,MO,"""63863"""
126429,34,William Woods University at Verona Public Schools,"101 East Ella Street, PO Box 7",Verona,MO,"""65769"""
126429,35,William Woods University at Carrollton Area Career Center,305 E. 10th St.,Carrollton,MO,"""64633"""
126429,35,William Woods University at Mansfield R - IV School District,316 W. Ohio Avenue,Mansfield,MO,"""65704-9301"""
126429,35,William Woods University at Versailles Elementary School,913 W. Newton,Versailles,MO,"""65084"""
126429,36,William Woods University at NE Vernon Co. R-IV School,216 East Leslie Avenue,Walker,MO,"""64790-9187"""
126429,36,William Woods University at Woodland R-IV School District,"Rte 5, Box 3210",Marble HIll,MO,"""63764"""
126429,37,William Woods University at Carthage Technical Center,609 River St.,Carthage,MO,"""64836"""
126429,37,William Woods University at Marceline R-V School District,314 E Santa Fe Street,Marceline,MO,"""64658"""
126429,37,William Woods University at Warrensburg R-VI School District,438 East Market,Warrensburg,MO,"""64093"""
126429,38,William Woods University at Carthage R-9 School,710 Lyon St.,Carthage,MO,"""64836"""
126429,38,William Woods University at Marshall Public Schools,468 Jefferson Ave,Marshall,MO,"""65340"""
126429,38,William Woods University at Warrensburg Community Center,445 E. Gay St.,Warrensburg,MO,"""64093-4235"""
126429,39,William Woods University at Caruthersville Middle School,1705 Ward Avenue,Caruthersville,MO,"""63830"""
126429,39,William Woods University at Marshall High School,806 W. Vest,Marshall,MO,"""65340"""
126429,39,William Woods University at St. Lutheran Church,950 South State Highway 47,Warrenton,MO,"""63383"""
126429,40,William Woods University at Caruthersville 18 School District,1711 Ward Avenue,Caruthersville,MO,"""63830"""
126429,40,William Woods University at Martin Community Center,1985 S. Odell,Marshall,MO,"""65340"""
126429,40,William Woods University at Warren County R-III Schools,302 Kuhl,Warrenton,MO,"""63383"""
126429,41,William Woods University at Caruthersville High School,1708 Ward Avenue,Caruthersville,MO,"""63860"""
126429,41,William Woods University at Marshfield R-I School District,660 N Locust,Marshfield,MO,"""65706"""
126429,41,William Woods University at Warsaw High School,20363 Lane of Champions,Warsaw,MO,"""65355"""
126429,42,William Woods University at Chester Boren Middle School,110 N. Jefferson,Centralia,MO,"""65240"""
126429,42,William Woods University at Maryville Community Center,1407 N. Country Club Rd.,Maryville,MO,"""64468"""
126429,42,William Woods University at Washington School District,550 Blue Jay Drive,Washington,MO,"""63090"""
126429,43,William Woods University at Centralia Public Schools,635 South Jefferson,Centralia,MO,"""65240"""
126429,43,William Woods University at Four Rivers Career Center,1978 Image Dr.,Washington,MO,"""63090-4235"""
126429,43,William Woods University at Scotland County R-I School District,"Rte. 3, Box 19A",Memphis,MO,"""63555-9410"""
126429,44,William Woods University at Chafee R - II School District,517 W. Yoakunm Avenue,Chafee,MO,"""63740-1825"""
126429,44,William Woods University at North Mercer County R-III Schools,400 Main Street,Mercer,MO,"""64661"""
126429,44,William Woods University at Waynesville R-VI School District,200 Fleetwood Drive,Waynesville,MO,"""65583-2266"""
126429,45,William Woods University at Charleston Public Schools,1014 Main Street,Charleston,MO,"""63834"""
126429,45,William Woods University at College of Webster Groves,1 Newport Place,Webster Groves,MO,"""63166"""
126429,45,William Woods University at Mexico Area Vo-Tech,905 N. Wade,Mexico,MO,"""65265"""
126429,46,William Woods University at Chesterfield (Jewish Community Center),16801 Baxter Center,Chesterfield,MO,"""63005-1668"""
126429,46,William Woods University at Miami R-1 School District,"Rte. 1, Box 28",Miami,MO,"""65334-9605"""
126429,46,William Woods University at Wentzville,Timberland High School,Wentzville,MO,"""63385"""
126429,47,William Woods University at Chillicothe High School,2801 Hornet Rd.,Chillicothe,MO,"""64601"""
126429,47,William Woods University at Farmland Company,22123 Hwy 5,Milan,MO,"""63556"""
126429,47,William Woods University at Wentzville Holiday Inn,900 Corporate Parkway,Wentzville,MO,"""63385"""
126429,48,William Woods University at Grand River Technical Center,1200 Fair St.,Chillicothe,MO,"""64601"""
126429,48,William Woods University at Milan C2,373 S. Market St.,Milan,MO,"""63556"""
126429,48,William Woods University at Richards R-V School,3461 County Road 1710,West Plains,MO,"""65775"""
126429,49,William Woods University at Clinton Technical School,602 South Wilson,Clinton,MO,"""64735"""
126429,49,William Woods University at Moberly High School,926 Kwix Road,Moberly,MO,"""65270"""
126429,49,William Woods University at West Plains Civic Center,110 St. Louis St.,West Plains,MO,"""65775"""
126429,50,William Woods University at Clinton School District,701 S. 8th St.,Clinton,MO,"""64735"""
126429,50,William Woods University at West Plains High School,602 E. Olden,West Plains,MO,"""65775"""
126429,51,William Woods University at Central Christian College,911 E. Urbandale,Moberly,MO,"""65270"""
126429,51,William Woods University at Concordia High School,117 SW 11th Street,Concordia,MO,"""64020-0879"""
126429,51,William Woods University at West Plains Middle School,730 E. Olden,West Plains,MO,"""65775-2617"""
126429,52,William Woods University at Creighton Public Schools,33300 S. Sherwood Dr.,Creighton,MO,"""64073"""
126429,52,William Woods University at Monett High School,One David Sippy Drive,Monett,MO,"""65708-1375"""
126429,52,William Woods University at West Plains R-VII,613 W. First Street,West Plains,MO,"""65775"""
126429,53,William Woods University at DeSmet Jesuit High School,233 North New Ballas,Creve Coeur,MO,"""63141-7350"""
126429,53,William Woods University at Montgomery County School District,418 N. Hwy 19,Montgomery City,MO,"""63361"""
126429,53,William Woods University at Winona R-III School District,"Highway 19, PO Box 248",Winona,MO,"""65588"""
126429,54,William Woods University at Montgomery City R-II School District,394 N. Hwy. 19,Montgomery City,MO,"""63361-5216"""
126429,54,William Woods University at North Platte R-1 School District,212 West 6th Street,Dearborn,MO,"""64439-9400"""
126429,54,William Woods University at Springfield Executive Conference Center,910 West Battlefield,Springfield,MO,"""65807"""
126429,55,William Woods University at Dixon Middle School,21625 Highway 28 Lot 130,Dixon,MO,"""65459-8293"""
126429,55,William Woods University at Mound City R-II Schools,708 Nebraska St.,Mound City,MO,"""64470-0247"""
126429,55,William Woods University at Ray-Pec High School,20801 School Rd.,Peculiar,MO,"""64083-8800"""
126429,56,William Woods University at Amazinn & Suites,3311 Shepherd of the Hills Expressway,Branson,MO,"""65616-8697"""
126429,56,William Woods University at Doniphan R-1 School District,309 Pine Street,Doniphan,MO,"""63935"""
126429,56,William Woods University at Mountain Grove Middle School,400 E. 17th St.,Mountain Grove,MO,"""65711-0806"""
126429,57,William Woods University at Avenue City School District,18069 HIGHWAY 169,Cosby,MO,"""64436-8115"""
126429,57,William Woods University at Bootheel Regional Planning Commission,105 E. North Main,Dexter,MO,"""63841"""
126429,57,William Woods University at Mountain View Birch Tree School,Hwy 60 East,Mountainview,MO,"""65548-0806"""
126429,58,William Woods University at Hampton Inn,850 Valley Creek Drive,Farmington,MO,"""63640-1969"""
126429,58,William Woods University at T.S. Hill Middle School,1107 Brown Pilot Lane,Dexter,MO,"""63841"""
126429,59,William Woods University at Dexter Chamber of Commerce,515 B West Market Street,Dexter,MO,"""63841"""
126429,59,William Woods University at Hannibal Inn & Suites,120 Lindsey Drive Hwy 36,Hannibal,MO,"""63401-6758"""
126429,59,William Woods University at Super 8 Motel - Mt. Vernon,1200 East Industrial Blvd.,Mt. Vernon,MO,"""65712"""
126429,60,William Woods University at Church & Dwight Co. Inc.,1607 Anaconda Road,Harrisonville,MO,"""64701-3815"""
126429,60,William Woods University at Dora School,Hwy 181 South,Dora,MO,"""65637"""
126429,60,William Woods University at Mt. Vernon R - V School District,731 S. Landrum St.,Mt. Vernon,MO,"""65712-1723"""
126429,61,William Woods University at Drexel R-IV School District,207 S. Fourth Street,Drexel,MO,"""64742-0860"""
126429,61,William Woods University at Liberty Community Center,1600 S. Withers Road,Liberty,MO,"""64068-4604"""
126429,61,William Woods University at Neelyville R-IV School District,"289 Broadway St., P.O. Box 8",Neelyville,MO,"""63954-0008"""
126429,62,William Woods University at Neosho School District,511 Neosho Blvd,Neosho,MO,"""64850"""
126429,62,William Woods University at North Harrison R-III School District,12023 Fir Street,Eagleville,MO,"""64442-8180"""
126429,62,William Woods University at Reeds Spring School District,20281 State Highway 413,Reeds Spring,MO,"""65737-9755"""
126429,63,William Woods University at Earth City Four Points by Sheraton,3400 Rider Trail South,Earth City,MO,"""63045"""
126429,63,William Woods University at Nevada Public Schools,900 North Olive,Nevada,MO,"""64772"""
126429,63,William Woods University at Rich Hill R-IV School District,703 N Third,Rich Hill,MO,"""64779-1015"""
126429,64,William Woods University at Earth City,4132 Shoreline Drive,Earth City,MO,"""63045"""
126429,64,William Woods University at Heartland Regional Medical Center,5325 Faraon Street,St. Joseph,MO,"""64506-3488"""
126429,64,William Woods University at New Madrid High School,310 US Highway 61,New Madrid,MO,"""63869"""
126429,65,William Woods University at Central Middle School,308 US Hwy. 61,New Madrid,MO,"""63869-9753"""
126429,65,William Woods University at East Prairie R-II School District,304 E. Walnut,East Prairie,MO,"""63845"""
126429,65,William Woods University at St. Andrews Catholic School,118 East Copper Street,Tipton,MO,"""65081-8450"""
126429,66,William Woods University at Cave City School District,711 North Main,Cave City,AZ,"""72521-0600"""
126429,66,William Woods University at El Dorado Springs R-II School District,901 S. Grand,El Dorado Springs,MO,"""64744"""
126429,66,William Woods University at Noel Elementary School,318 Sulphur St.,Noel,MO,"""64854-9633"""
126429,67,William Woods University at Eldon Upper Elementary School,409 East 15th St.,Eldon,MO,"""65026"""
126429,67,William Woods University at North Arkansas College,1515 Pioneer Drive,Harrison,AZ,"""72601-5508"""
126429,67,William Woods University at Oak Grove R-VI School District,605 SE 12th St.,Oak Grove,MO,"""64075-9540"""
126429,68,William Woods University at Ellington High School,1 School St.,Ellington,MO,"""63638"""
126429,68,William Woods University at Owensville High School,Highway 19 North,Owensville,MO,"""65066"""
126429,69,William Woods University at Eminence R-1 Schools,506 S Sixth Street,Eminence,MO,"""65466"""
126429,69,William Woods University at Ozark,3600 North Highway NN,Ozark,MO,"""65721"""
126429,70,William Woods University at Black River Technical College,1 Black River Drive,Paragould,AR,"""72450"""
126429,70,William Woods University at Richland R-I Schools,24456 State Highway 114,Essex,MO,"""63846"""
126429,71,William Woods University at Paris R-II Schools,740 Cleveland Street,Paris,MO,"""65275"""
126429,71,William Woods University at Rockwood R-VI Schools,500 N. Central,Eureka,MO,"""63025-9999"""
126429,72,William Woods University at Blue Springs Administrative Office,1801 NW Vesper,Blue Springs,MO,"""64015"""
126429,72,William Woods University at Farmington Middle School,506 S. Fleming St.,Farmington,MO,"""63640"""
126429,72,William Woods University at Vincent de Paul Parish,1010 Rosati Street,Perryville,MO,"""63775"""
126429,73,William Woods University at Farmington Public School,1 Black Knight Drive,Farmington,MO,"""63640"""
126429,73,William Woods University at Perryville Sr. High School,326 College St.,Perryville,MO,"""63775"""
126429,74,William Woods University at Festus School District,501 Westwind Drive,Festus,MO,"""63028"""
126429,74,William Woods University at Pierce City R-VI School District,300 Myrtle Street,Pierce City,MO,"""65723-1124"""
126429,75,William Woods University at Hazelwood West High School,15955 New Halls Ferry,Florissant,MO,"""63031-1221"""
126429,75,William Woods University at Pineville Jr. High School,202 E. 8th St,Pineville,MO,"""64856-0406"""
126429,76,William Woods University at Clinton County R-III School District,800 Frost St.,Plattsburg,MO,"""64477-0287"""
126429,76,William Woods University at Fredericktown Public Schools,803 E Highway 72,Fredericktown,MO,"""63645"""
126429,77,William Woods University at Gainesville R-V Schools,"HC 3, Box 170",Gainesville,MO,"""65655-9524"""
126429,77,William Woods University at Pleasant Hill,1301 East Myrtle Street,Pleasant Hill,MO,"""64080"""
126429,78,William Woods University at Grain Valley Community Center,713 Southern Street,Grain Valley,MO,"""64029-9777"""
126429,78,William Woods University at Polo R-IV School District,300 West School Street,Polo,MO,"""64671"""
126429,79,William Woods University at Grandview C-4 School District,2300 High Grove Road,Grandview,MO,"""64030-2677"""
126429,80,William Woods University at Grant City Public Schools,"Route 3, Box 107",Grant City,MO,"""64556"""
126429,80,William Woods University at Poplar Bluff Armory,1607 Cravens Road,Poplar Bluff,MO,"""63901"""
126429,81,William Woods University at Halfway Secondary School,2150 Hwy 32,Halfway,MO,"""65663-9100"""
126429,82,William Woods University at Harrisonville Schools,1504 E. Elm,Harrisonville,MO,"""64701"""
126429,82,William Woods University at VA Medical Center,1500 North Westwood (Bldg #6),Poplar Bluff,MO,"""63901"""
